,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction
657,65,1,1,1890.0,0.2222222222222222,0.06475929415795785,6.0,7.544861068658458,10.281444421227691,7.293697720601438,6.042632833682381,3572100,6.0,122850
658,42,12,1,1670.0,0.2994011976047904,0.21688311688311687,6.0,7.421177528595393,8.94910546953925,7.065613363597717,6.2166061010848646,2788900,6.0,70140
659,3,3,0,860.0,0.0,0.5710491367861886,6.5,7.450660796211539,8.0106915391303,7.450660796211539,0.0,2958400,7.5,5160
660,26,14,1,1015.0,0.0,0.3123076923076923,6.5,7.616283561580385,8.77971129020447,7.616283561580385,0.0,4120900,7.5,52780
661,49,21,1,2820.0,0.3404255319148936,0.21374971575835672,7.75,7.944846711001996,9.487517459782817,7.528869256642251,6.8679744089702925,7952400,11.0,138180
662,6,6,0,1625.0,0.0,0.65,7.5,8.086717920303906,8.517393171418904,8.086717920303906,0.0,10562500,10.0,19500
663,6,6,0,1170.0,0.0,0.6183932346723044,7.5,7.75833346749091,8.23880116587155,7.75833346749091,0.0,5475600,10.0,14040
664,89,12,1,1500.0,0.4,0.375,5.0,7.313886831633462,8.294299608857235,6.803505257608338,6.398594934535208,2250000,3.0,133500
665,65,16,1,1270.0,0.14173228346456693,0.254,4.0,7.147559271189454,8.517393171418904,6.994849985833071,5.198497031265826,1612900,2.0,82550
666,24,5,1,1340.0,0.0,0.34201123021949975,6.5,7.893945138235959,8.966611387052865,7.893945138235959,0.0,7182400,7.5,64320
667,45,45,0,1810.0,0.0,0.01806603585259712,5.5,7.501634457883413,11.514813681167466,7.501634457883413,0.0,3276100,4.5,81450
668,80,36,1,1273.3333333333333,0.0,0.1170343137254902,6.0,7.555381944240273,9.700207901150696,7.555381944240273,0.0,3648100,4.0,152800
669,46,46,0,1560.0,0.0,0.208,7.0,7.353081920515432,8.922791623969637,7.353081920515432,0.0,2433600,8.0,71760
670,35,0,1,1315.0,0.0,0.06743589743589744,7.25,7.875119281040293,10.571342565808699,7.875119281040293,0.0,6916900,9.0,92050
671,68,68,0,730.0,0.0,0.09697130712008502,4.0,6.594413459749778,8.926517509850122,6.594413459749778,0.0,532900,2.0,49640
672,59,5,1,2300.0,0.0,0.11948051948051948,7.5,7.741099090035366,9.865318286418624,7.741099090035366,0.0,5290000,10.0,135700
673,39,39,0,1490.0,0.3221476510067114,0.17810184078412622,5.75,7.307202314764738,9.032050676295599,6.918695219020472,6.175867270105761,2220100,5.25,58110
674,36,14,1,1340.0,0.0,0.12104787714543812,5.0,7.201170883281678,9.312084355859467,7.201170883281678,0.0,1795600,3.0,48240
675,88,21,1,1746.6666666666667,0.3435114503816794,0.1901720258401684,7.75,7.8713112033234065,9.530828396153142,7.450660796211539,6.803505257608338,6864400,11.0,230560
676,51,1,1,2060.0,0.4077669902912621,0.28285047370589045,7.25,7.630946580890459,8.8934354408475,7.107425474110705,6.734591659972948,4243600,9.0,105060
677,104,8,1,1193.3333333333333,0.0,0.2182128489576984,5.5,7.490529402060711,9.012377119192271,7.490529402060711,0.0,3204100,4.5,186160
678,111,111,0,1206.6666666666667,0.0,0.6033333333333334,5.75,7.501634457883413,8.006700845440367,7.501634457883413,0.0,3276100,5.25,200910
679,61,31,1,790.0,0.0,0.09377967711301044,4.0,6.673297967767654,9.038958755220563,6.673297967767654,0.0,624100,2.0,48190
680,34,34,0,1235.0,0.0,0.06777335711345864,7.0,7.81237820598861,10.503586992046001,7.81237820598861,0.0,6100900,9.0,83980
681,111,9,1,1373.3333333333333,0.0,0.13007514049378038,5.5,7.630946580890459,9.670167394770358,7.630946580890459,0.0,4243600,4.5,228660
682,55,25,1,1680.0,0.3273809523809524,0.1510383889238515,6.5,7.427144133408616,9.316860215353856,7.030857476116121,6.311734809152915,2822400,6.0,92400
683,33,33,0,700.0,0.0,0.030609121518212427,6.0,7.244941546337007,10.73070660463555,7.244941546337007,0.0,1960000,6.0,46200
684,49,49,0,1770.0,0.327683615819209,0.053422672944585296,7.25,7.479299637782834,10.408285043563778,7.0825485693553,6.364750756851911,3132900,9.0,86730
685,109,9,1,1375.0,0.2872727272727273,0.5729166666666666,7.5,7.919719760924575,8.476579508530941,7.581209826196346,6.673297967767654,7562500,10.0,299750
686,39,39,0,1440.0,0.0,0.05049796605414504,5.5,7.273092595999522,10.258255679654631,7.273092595999522,0.0,2073600,4.5,56160
687,8,8,0,695.0,0.17985611510791366,1.287037037037037,7.0,7.237778191923443,6.985641817639208,7.039660349862076,5.5254529391317835,1932100,9.0,11120
688,31,5,1,1530.0,0.0,0.25299710624224886,6.25,8.026496938945412,9.400630098419315,8.026496938945412,0.0,9363600,6.75,94860
689,40,40,0,2010.0,0.39303482587064675,0.26534653465346536,7.25,7.606387389772652,8.932740634865914,7.107425474110705,6.673297967767654,4040100,9.0,80400
690,101,22,1,1370.0,0.0,0.46244725738396625,6.5,7.916078096302786,8.68710472813351,7.916078096302786,0.0,7507600,7.5,276740
691,49,21,1,1980.0,0.35858585858585856,0.38823529411764707,5.75,7.591357046698551,8.537191877922927,7.147559271189454,6.566672429803241,3920400,5.25,97020
692,46,46,0,1400.0,0.0,0.16203703703703703,6.0,7.244941546337007,9.0642735958414,7.244941546337007,0.0,1960000,6.0,64400
693,9,9,0,1860.0,0.0,0.24473684210526317,10.0,8.221747728346623,9.62911649414402,8.221747728346623,0.0,13838400,20.0,33480
694,108,24,1,673.3333333333334,0.0,0.25997425997426,4.0,6.918695219020472,8.265135629937385,6.918695219020472,0.0,1020100,2.0,109080
695,58,58,0,2120.0,0.5,0.2857142857142857,6.75,7.659642954564682,8.912069097970134,6.966967138613983,6.966967138613983,4494400,7.0,122960
696,36,14,1,1340.0,0.0,0.0858974358974359,5.0,7.201170883281678,9.65509029374725,7.201170883281678,0.0,1795600,3.0,48240
697,42,12,1,1255.0,0.0,0.2538687164964094,8.25,7.828436359157585,9.199077179697472,7.828436359157585,0.0,6300100,11.25,105420
698,25,25,0,2490.0,0.40160642570281124,0.3248108531176624,8.5,7.820439515262181,8.944680683558895,7.307202314764738,6.90875477931522,6200100,12.5,62250
699,66,20,1,1159.0,0.0,0.24145833333333333,4.5,7.05617528410041,8.476579508530941,7.05617528410041,0.0,1343281,3.0,76494
700,23,23,0,1000.0,0.0,0.1174812030075188,5.0,6.90875477931522,9.049349685884057,6.90875477931522,0.0,1000000,3.0,23000
701,74,18,1,1666.6666666666667,0.42,0.5236698785085881,5.5,7.824445930877619,8.471149252914831,7.280008252884188,6.957497370876951,6250000,4.5,185000
702,17,17,0,1160.0,0.11206896551724138,0.7309388783868935,7.5,7.749753406274437,8.063062911326792,7.630946580890459,5.564520407322694,5382400,10.5,39440
703,56,42,1,2550.0,0.3137254901960784,0.07557794902193242,8.5,7.844240718141811,10.426468994072131,7.467942332285852,6.68586094706836,6502500,9.0,142800
704,35,35,0,2190.0,0.3561643835616438,0.2216599190283401,7.5,7.692113339595466,9.198369000194964,7.252053951852814,6.660575149839686,4796100,10.0,76650
705,14,14,0,3200.0,0.0,0.015730613248125844,6.5,8.071218539969863,12.223057581369416,8.071218539969863,0.0,10240000,7.5,44800
706,64,32,1,1550.0,0.0,0.3155216284987277,8.75,8.03947991910045,9.192787212728593,8.03947991910045,0.0,9610000,13.75,198400
707,55,55,0,1680.0,0.0,0.16,5.75,7.427144133408616,9.259225769705994,7.427144133408616,0.0,2822400,5.25,92400
708,22,22,0,1120.0,0.0,0.2634054562558796,8.0,7.714677473800927,9.048409504829962,7.714677473800927,0.0,5017600,12.0,49280
709,23,23,0,1685.0,0.0,0.27074797139873064,7.75,8.12296471523406,9.429315246418172,8.12296471523406,0.0,11356900,11.0,77510
710,20,20,0,1125.0,0.0,0.30847271730189196,6.5,7.719129840906732,8.894944460956886,7.719129840906732,0.0,5062500,7.5,45000
711,30,30,0,2030.0,0.26108374384236455,0.20733326524359105,6.25,7.616283561580385,9.189321004752108,7.313886831633462,6.274762021241939,4120900,6.75,60900
712,30,30,0,1500.0,0.23333333333333334,0.1969796454366382,6.25,7.313886831633462,8.938006576471201,7.048386408721883,5.860786223465865,2250000,6.75,45000
713,98,98,0,2000.0,0.45,0.6236357966947302,6.0,7.601402334583733,8.073402968986406,7.00397413672268,6.803505257608338,4000000,6.0,196000
714,11,11,0,1350.0,0.0,0.34615384615384615,5.0,7.208600337960199,8.268988209506656,7.208600337960199,0.0,1822500,4.0,14850
715,64,31,1,1250.0,0.0,0.03634249164122692,4.75,7.1316985104669115,10.445695557530787,7.1316985104669115,0.0,1562500,3.5,80000
716,29,29,0,1860.0,0.0,0.27555555555555555,8.5,7.934155233536322,9.222861652529854,7.934155233536322,0.0,7784100,14.0,80910
717,10,10,1,473.3333333333333,0.0,0.5501743510267338,6.5,7.259116128097101,7.856319571406588,7.259116128097101,0.0,2016400,7.5,14200
718,10,10,1,1350.0,0.0,0.631578947368421,7.5,7.901377353792616,8.360773272144936,7.901377353792616,0.0,7290000,10.0,27000
719,33,1,1,1580.0,0.24050632911392406,0.12975281267964195,6.25,7.365812837209472,9.40738632416852,7.0909098220799835,5.942799375126701,2496400,6.75,52140
720,9,9,0,1440.0,0.0,0.3408284023668639,4.75,7.273092595999522,8.349011198176003,7.273092595999522,0.0,2073600,3.5,12960
721,18,18,0,1335.0,0.0,0.22480424349583228,7.5,7.890208213109961,9.382443228575806,7.890208213109961,0.0,7128900,10.0,48060
722,9,9,0,535.0,0.32710280373831774,0.9264069264069265,6.5,6.976348070447749,7.052721049232323,6.580639137284949,5.860786223465865,1144900,7.5,9630
723,22,22,0,3660.0,0.0,0.03360881542699724,10.0,8.898502209646642,12.291337080838684,8.898502209646642,0.0,53582400,20.0,161040
724,61,61,0,1050.0,0.0,0.106318347509113,5.0,6.957497370876951,9.197964100908127,6.957497370876951,0.0,1102500,3.0,64050
725,6,6,0,1640.0,0.2926829268292683,0.29818181818181816,8.75,8.0959035329611,9.305741456739435,7.749753406274437,6.8679744089702925,10758400,15.0,19680
726,30,30,0,1590.0,0.2893081761006289,0.21031746031746032,5.75,7.372118028337787,8.93075873555827,7.030857476116121,6.133398042996649,2528100,5.25,47700
727,89,89,0,1170.0,0.07692307692307693,0.7878787878787878,7.0,7.75833346749091,7.9966538754626075,7.6783263565068856,5.198497031265826,5475600,9.0,208260
728,38,22,1,1840.0,0.32608695652173914,0.248246087425796,5.75,7.518064181233078,8.910990494656719,7.123672785204607,6.398594934535208,3385600,5.25,69920
729,85,85,0,1566.6666666666667,0.2425531914893617,0.4625984251968504,6.0,7.762596048540069,8.533263371593732,7.484930283289661,6.3473892096560105,5522500,6.0,199750
730,32,32,0,2860.0,0.0,0.11407450740553621,12.5,8.364275084991524,10.534972072703967,8.364275084991524,0.0,18404100,31.5,137280
731,95,80,1,1850.0,0.40540540540540543,0.26932595719901004,5.75,7.523481312573497,8.834919385216395,7.00397413672268,6.621405651764134,3422500,5.25,175750
732,100,69,1,1493.3333333333333,0.4330357142857143,0.37333333333333335,8.0,7.714677473800927,8.699681400989514,7.147559271189454,6.878326468291325,5017600,12.0,224000
733,51,6,1,1660.0,0.3373493975903614,0.2302357836338419,5.0,7.415175109613295,8.88336291691676,7.00397413672268,6.329720905522696,2755600,3.0,84660
734,79,79,0,3153.3333333333335,0.09725158562367865,0.34815250993669955,8.5,8.461891875631148,9.516868732224324,8.359603270841466,6.133398042996649,22372900,14.0,373670
735,89,46,1,1393.3333333333333,0.4019138755980861,0.48604651162790696,6.75,7.645397699428633,8.366602832783736,7.1316985104669115,6.734591659972948,4368100,7.0,186010
736,33,33,0,3160.0,0.0,0.09143518518518519,7.25,8.058643712215618,10.450481157684562,8.058643712215618,0.0,9985600,9.0,104280
737,24,5,1,1610.0,0.2391304347826087,0.3603401969561325,8.0,8.0774471493312,9.097955241381392,7.804251383528112,6.647688373563329,10368400,12.0,77280
738,111,111,0,1170.0,0.36752136752136755,0.4875,4.75,7.065613363597717,7.783640596221253,6.608000625296087,6.066108090103747,1368900,3.5,129870
739,33,1,1,2050.0,0.3902439024390244,0.016989748137343465,8.25,8.31898612539206,12.393891564103482,7.824445930877619,7.3783837129967145,16810000,13.0,135300
740,108,24,1,606.6666666666666,0.0,0.20222222222222222,4.0,6.814542897259958,8.412054873292933,6.814542897259958,0.0,828100,2.0,98280
741,27,14,1,1470.0,0.0,0.18172827296328348,6.0,7.293697720601438,8.998384010052538,7.293697720601438,0.0,2160900,6.0,39690
742,1,1,1,1310.0,0.0,0.4352882538627679,7.75,7.8713112033234065,8.702842538302868,7.8713112033234065,0.0,6864400,11.0,2620
743,13,13,0,1280.0,0.0,0.4577150008939746,7.5,7.848153086199526,8.629449873761905,7.848153086199526,0.0,6553600,10.0,33280
744,26,14,1,960.0,0.0,0.20915032679738563,6.5,7.560601162768557,9.1248914101437,7.560601162768557,0.0,3686400,7.5,49920
745,17,17,0,1170.0,0.0,0.1985743380855397,7.5,7.75833346749091,9.374582815370232,7.75833346749091,0.0,5475600,10.0,39780
746,6,6,0,340.0,0.0,0.9622641509433962,4.5,6.928537818164665,6.966967138613983,6.928537818164665,0.0,1040400,3.0,6120
747,6,6,0,2760.0,0.3532608695652174,0.6640202093107181,8.0,8.616314282284044,9.025696119812583,8.18060094759445,7.576097340623111,30470400,12.0,33120
748,109,4,1,1275.0,0.07058823529411765,0.6375,6.0,7.844240718141811,8.294299608857235,7.771067086065406,5.198497031265826,6502500,4.0,277950
749,13,13,0,1520.0,0.0,0.4342857142857143,7.5,8.019941687677365,8.853808274977197,8.019941687677365,0.0,9241600,10.0,39520
750,72,72,0,1550.0,0.4645161290322581,0.2566650107633714,6.0,7.346655163176539,8.706159290928861,6.7226297948554485,6.580639137284949,2402500,6.0,111600
751,108,24,1,1680.0,0.44047619047619047,0.4666666666666667,6.0,7.83241092718792,8.594339400592892,7.252053951852814,7.01301578963963,6350400,6.0,272160
752,9,9,0,1480.0,0.0,0.49079754601226994,7.5,7.993282328101591,8.704833909687792,7.993282328101591,0.0,8761600,10.0,26640
753,39,39,0,1010.0,0.0,0.14027777777777778,4.0,6.918695219020472,8.881975184248867,6.918695219020472,0.0,1020100,2.0,39390
754,60,35,1,1770.0,0.4576271186440678,0.26777609682299547,6.0,7.479299637782834,8.796490207333578,6.8679744089702925,6.698268054115413,3132900,6.0,106200
755,104,0,1,853.3333333333334,0.0,0.49612403100775193,5.0,7.155396301896734,7.855932199718614,7.155396301896734,0.0,1638400,3.0,133120
756,31,31,0,865.0,0.0,0.04298136645962733,5.5,7.456454555176209,10.602890127258581,7.456454555176209,0.0,2992900,4.5,53630
757,13,13,0,1275.0,0.0,0.056348610067618335,6.5,7.844240718141811,10.72006844026127,7.844240718141811,0.0,6502500,7.5,33150
758,94,94,0,1780.0,0.39325842696629215,0.1591464504977052,8.5,7.890208213109961,9.72782378340624,7.390798521735676,6.957497370876951,7128900,12.5,250980
759,10,10,1,2300.0,0.0,0.4099091071110319,7.5,7.741099090035366,8.632662441222351,7.741099090035366,0.0,5290000,10.5,23000
760,55,55,0,1600.0,0.0,0.17224674346000646,6.5,7.3783837129967145,9.136693831807884,7.3783837129967145,0.0,2560000,6.0,88000
761,12,12,0,1800.0,0.4166666666666667,0.3300935264991748,7.75,7.496097345175956,8.604104563405533,6.957497370876951,6.621405651764134,3240000,11.0,21600
762,14,14,0,930.0,0.0,0.5040650406504065,6.5,7.528869256642251,8.213652703029998,7.528869256642251,0.0,3459600,7.5,26040
763,114,114,0,1315.0,0.045627376425855515,0.2791932059447983,9.75,7.875119281040293,9.150696519048667,7.828436359157585,4.795790545596741,6916900,16.5,299820
764,1,1,1,948.0,0.0,0.6419284940411701,8.5,7.771067086065406,8.214194414852564,7.771067086065406,0.0,5616900,14.0,2370
765,42,12,1,1140.0,0.0,0.12954545454545455,5.0,7.039660349862076,9.082620630373812,7.039660349862076,0.0,1299600,3.0,47880
766,3,3,0,1218.5,0.0,0.474493769470405,6.5,7.798933310041217,8.544224530467268,7.798933310041217,0.0,5938969,7.5,7311
767,28,28,0,1090.0,0.0,0.2790221425828747,8.25,7.687538766201629,8.963672275615016,7.687538766201629,0.0,4752400,11.25,61040
768,25,25,0,1355.0,0.0,0.07555481208876993,7.5,7.905072849498666,10.487628691687759,7.905072849498666,0.0,7344100,10.0,67750
769,68,68,0,3190.0,0.3072100313479624,0.2804395604395604,7.5,8.068089626278244,9.339261152043022,7.701200180857446,6.8885724595653635,10176100,10.0,216920
770,6,6,0,400.0,0.0,0.37753657385559225,4.5,6.68586094706836,7.659171367666058,6.68586094706836,0.0,640000,3.0,4800
771,66,66,0,3550.0,0.16619718309859155,0.30135823429541597,9.25,8.174984532943087,9.37424334324612,7.993282328101591,6.3818160174060985,12602500,13.5,234300
772,6,6,0,745.0,0.2684563758389262,1.4382239382239381,5.75,7.307202314764738,6.9440872082295275,6.994849985833071,5.993961427306569,2220100,5.25,8940
773,21,21,0,1530.0,0.16993464052287582,0.16266213055496492,6.5,7.333676395657684,9.149209371971951,7.147559271189454,5.564520407322694,2340900,7.5,32130
774,61,61,0,2086.6666666666665,0.44089456869009586,0.5491228070175439,8.0,8.049107721326406,8.648396877031582,7.467942332285852,7.2305631534092925,9796900,12.0,190930
775,20,20,0,840.0,0.0,0.24870466321243523,6.5,7.427144133408616,8.81818627792769,7.427144133408616,0.0,2822400,7.5,33600
776,77,15,1,1346.4,0.11883541295306001,0.43153846153846154,10.0,8.121777419161074,8.962007209588313,7.995306620290822,5.993961427306569,11329956,20.0,259182
777,102,14,1,1320.0,0.30303030303030304,0.6470588235294118,7.25,7.878912912297133,8.314097335405807,7.518064181233078,6.68586094706836,6969600,9.75,269280
778,47,47,0,2410.0,0.22821576763485477,0.2694543828264758,5.75,7.787796878181171,9.09884999594282,7.528869256642251,6.311734809152915,5808100,5.25,113270
779,1,1,1,2175.0,0.0,0.5461393596986818,8.75,8.37816098272068,8.982937763741589,8.37816098272068,0.0,18922500,15.0,4350
780,48,48,0,1055.0,0.0,0.2068627450980392,5.75,7.65491704784832,9.23024103368252,7.65491704784832,0.0,4452100,5.25,101280
781,19,19,0,1120.0,0.0,0.3111111111111111,7.5,7.714677473800927,8.881975184248867,7.714677473800927,0.0,5017600,10.0,42560
782,57,14,1,1890.0,0.42328042328042326,0.2,5.5,7.544861068658458,9.153875834995056,6.994849985833071,6.68586094706836,3572100,4.5,107730
783,55,55,0,1180.0,0.0,0.027362953343845656,5.0,7.074116816197362,10.67185815433366,7.074116816197362,0.0,1392400,3.0,64900
784,58,58,0,2620.0,0.2862595419847328,0.14268598191918092,8.0,7.8713112033234065,9.81809304951918,7.534228326274089,6.621405651764134,6864400,12.0,151960
785,48,48,0,2700.0,0.4222222222222222,0.24967634547808396,7.5,7.901377353792616,9.28868933838716,7.353081920515432,7.039660349862076,7290000,10.0,129600
786,36,36,0,940.0,0.0,0.12830137173275097,7.0,7.53955882930103,9.592468614719909,7.53955882930103,0.0,3534400,8.0,67680
787,24,5,1,1495.0,0.0,0.17788089713843774,7.5,8.003363058629947,9.729729226402661,8.003363058629947,0.0,8940100,10.0,71760
788,70,70,0,900.0,0.0,0.18,4.0,6.803505257608338,8.517393171418904,6.803505257608338,0.0,810000,2.0,63000
789,90,90,0,960.0,0.0,0.4,6.0,7.273092595999522,8.188966863648876,7.273092595999522,0.0,2073600,4.0,129600
790,52,52,0,1740.0,0.41379310344827586,0.16,5.0,7.462214939768189,9.294313805752362,6.928537818164665,6.580639137284949,3027600,3.0,90480
791,107,107,0,1050.0,0.0,0.21,4.0,6.957497370876951,8.517393171418904,6.957497370876951,0.0,1102500,2.0,112350
792,73,16,1,810.0,0.0,0.19852941176470587,4.0,6.698268054115413,8.314097335405807,6.698268054115413,0.0,656100,2.0,59130
793,22,22,0,1580.0,0.32489451476793246,0.010881542699724517,5.0,7.771067086065406,12.291337080838684,7.3783837129967145,6.647688373563329,5616900,4.0,52140
794,25,25,0,1005.0,0.0,0.2521324636226794,7.5,7.606387389772652,8.983816112502495,7.606387389772652,0.0,4040100,10.0,50250
795,1,1,1,1410.0,0.2730496453900709,0.4563106796116505,7.5,7.944846711001996,8.729235349659273,7.62608275807238,6.647688373563329,7952400,10.0,2820
796,1,1,1,1515.0,0.0,0.2931785195936139,8.75,8.016647877057803,9.243388226022383,8.016647877057803,0.0,9180900,13.75,3030
797,47,3,1,1780.0,0.0,0.17123617123617124,6.25,7.484930283289661,9.249176395761381,7.484930283289661,0.0,3168400,6.75,83660
