Unnamed: 0,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction,city,statezip,city_encoded,statezip_encoded
450,32,32,0,1370.0,0.0,0.157128111,5.75,7.22329568,9.073374517,7.22329568,0.0,1876900,5.25,43840,Covington,WA 98042,309410.29411764705,335536.09890128206
451,101,69,1,1200.0,0.0,0.4,7.0,7.783640596,8.699681401,7.783640596,0.0,5760000,8.0,242400,Bothell,WA 98011,484731.0227272727,488051.54761904763
452,2,2,1,1530.0,0.0,0.51,7.5,8.026496939,8.699681401,8.026496939,0.0,9363600,10.0,6120,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
453,26,14,1,1240.0,0.0,0.086087198,6.0,7.123672785,9.575330648,7.123672785,0.0,1537600,6.0,32240,Redmond,WA 98053,667572.7466631016,700378.28555875
454,38,22,1,2850.0,0.326315789,0.192567568,6.75,7.955425089,9.602450025,7.560601163,6.836259277,8122500,8.25,108300,Bellevue,WA 98006,868105.2200754544,790341.2827380953
455,63,20,1,1040.0,0.0,0.188167179,4.0,6.947937069,8.617581365,6.947937069,0.0,1081600,2.0,65520,Seattle,WA 98115,570515.8814716863,615531.1620875
456,46,46,0,1020.0,0.0,0.174857143,6.75,7.333676396,9.076923259,7.333676396,0.0,2340900,7.0,70380,Renton,WA 98058,383432.0808217949,361347.7168918919
457,31,31,0,1210.0,0.0,0.149845201,5.75,7.099201744,8.996651979,7.099201744,0.0,1464100,5.25,37510,Pacific,WA 98047,225800.0,225800.0
458,38,22,1,2480.0,0.346774194,0.05474372,7.0,7.816416984,10.72112853,7.390798522,6.758094504,6150400,9.0,94240,Woodinville,WA 98077,627221.0372340425,685107.3717948718
459,16,8,1,1050.0,0.280952381,0.202663578,6.75,7.650168701,9.245997049,7.320526962,6.381816017,4410000,8.25,33600,Snoqualmie Pass,WA 98068,525000.0,525000.0
460,26,14,1,990.0,0.0,0.267459138,7.5,7.591357047,8.909775674,7.591357047,0.0,3920400,10.0,51480,Federal Way,WA 98023,294767.48545,292141.0063970149
461,13,13,0,1140.0,0.0,0.301268499,7.5,7.732369222,8.931816237,7.732369222,0.0,5198400,10.0,29640,Renton,WA 98056,383432.0808217949,411257.8726360656
462,25,25,0,1090.0,0.0,0.302651673,7.5,7.687538766,8.882391706,7.687538766,0.0,4752400,10.0,54500,Renton,WA 98059,383432.0808217949,502068.15179130435
463,60,35,1,2220.0,0.328828829,0.233782645,6.5,7.705712824,9.158731238,7.307202315,6.59441346,4928400,6.0,133200,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
464,36,14,1,2060.0,0.242718447,0.053677984,6.25,7.630946581,10.55523966,7.353081921,6.216606101,4243600,6.75,74160,Federal Way,WA 98003,294767.48545,297147.36842105264
465,15,15,0,1835.0,0.0,0.067401286,7.5,8.208219383,10.90505649,8.208219383,0.0,13468900,10.0,55050,Sammamish,WA 98074,716445.2950143885,648637.487615493
466,25,25,0,1830.0,0.109289617,0.092709864,6.5,8.205491613,10.58352416,8.089789176,5.993961427,13395600,7.5,91500,Enumclaw,WA 98022,308011.23188260867,308011.23188260867
467,7,7,0,1007.5,0.0,0.119890522,6.75,7.608870629,9.729610243,7.608870629,0.0,4060225,8.25,14105,Burien,WA 98166,355809.0060765625,422240.16439999995
468,60,9,1,1100.0,0.0,0.261904762,4.0,7.003974137,8.343077871,7.003974137,0.0,1210000,2.0,66000,Seattle,WA 98136,570515.8814716863,550858.2215909091
469,26,26,0,1515.0,0.0,0.326755095,8.25,8.016647877,9.134970065,8.016647877,0.0,9180900,13.0,78780,Issaquah,WA 98029,604410.8557,624102.6253971428
470,10,10,1,1540.0,0.0,0.197435897,6.0,7.340186835,8.96200721,7.340186835,0.0,2371600,6.0,15400,Seattle,WA 98125,570515.8814716863,450881.6901408451
471,13,13,0,2595.0,0.0,0.410698742,11.5,8.554681636,9.444463427,8.554681636,0.0,26936100,27.5,67470,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
472,25,25,0,1385.0,0.0,0.060860395,7.5,7.926963545,10.72579722,7.926963545,0.0,7672900,10.0,69250,Woodinville,WA 98077,627221.0372340425,685107.3717948718
473,113,113,0,1126.666667,0.082840237,0.52,7.0,7.433075349,8.08671792,7.346655163,4.94875989,2856100,8.0,190970,Seattle,WA 98103,570515.8814716863,585021.7971639343
474,91,91,0,1980.0,0.449494949,0.396,4.0,7.591357047,8.517393171,6.994849986,6.792344427,3920400,2.0,180180,Seattle,WA 98144,570515.8814716863,566322.6056338028
475,50,50,0,1900.0,0.368421053,0.230582524,9.0,7.550135342,9.016876975,7.090909822,6.552507887,3610000,12.0,95000,Seattle,WA 98125,570515.8814716863,450881.6901408451
476,33,33,0,1090.0,0.0,0.149008886,5.0,6.994849986,8.89781901,6.994849986,0.0,1188100,3.0,35970,Renton,WA 98056,383432.0808217949,411257.8726360656
477,92,92,0,733.3333333,0.0,0.271873455,5.0,7.003974137,8.305731145,7.003974137,0.0,1210000,3.0,101200,Des Moines,WA 98198,308911.756097561,313104.55
478,4,4,0,1225.0,0.0,0.565558633,6.5,7.804251384,8.374015422,7.804251384,0.0,6002500,7.5,9800,Redmond,WA 98053,667572.7466631016,700378.28555875
479,68,25,1,1740.0,0.431034483,0.322222222,4.75,7.46221494,8.594339401,6.898714534,6.621405652,3027600,3.5,118320,Seattle,WA 98115,570515.8814716863,615531.1620875
480,53,13,1,2220.0,0.5,0.250225428,7.25,7.705712824,9.090768237,7.01301579,7.01301579,4928400,9.0,117660,Bellevue,WA 98006,868105.2200754544,790341.2827380953
481,8,8,0,460.0,0.0,1.451104101,5.5,7.230563153,6.858565035,7.230563153,0.0,1904400,5.0,11040,Seattle,WA 98103,570515.8814716863,585021.7971639343
482,28,28,0,3150.0,0.212698413,0.081049788,7.75,8.055475142,10.56787511,7.816416984,6.508769137,9922500,11.0,88200,Redmond,WA 98052,667572.7466631016,643045.2409467289
483,32,32,0,1210.0,0.0,0.161182896,4.75,7.099201744,8.923724398,7.099201744,0.0,1464100,3.5,38720,Kirkland,WA 98034,624274.5115604027,477233.23682692304
484,46,46,0,1060.0,0.0,0.133838384,5.0,6.966967139,8.977272739,6.966967139,0.0,1123600,3.0,48760,Seattle,WA 98106,570515.8814716863,299646.54088113207
485,28,28,0,2280.0,0.166666667,0.25876745,6.5,8.425297177,9.776960146,8.243019469,6.634633358,20793600,7.5,127680,Sammamish,WA 98074,716445.2950143885,648637.487615493
486,37,37,0,2500.0,0.404,0.347222222,8.5,7.824445931,8.881975184,7.307202315,6.918695219,6250000,12.5,92500,Redmond,WA 98052,667572.7466631016,643045.2409467289
487,2,2,1,1399.0,0.0,0.625530964,7.5,7.93701749,8.406038142,7.93701749,0.0,7828804,10.0,5596,Renton,WA 98055,383432.0808217949,320948.0
488,108,108,0,673.3333333,0.0,0.513211382,4.5,6.918695219,7.585281079,6.918695219,0.0,1020100,3.0,109080,Seattle,WA 98107,570515.8814716863,567483.5416666666
489,20,20,0,850.0,0.0,0.22678762,6.5,7.438971592,8.92225822,7.438971592,0.0,2890000,7.5,34000,Renton,WA 98055,383432.0808217949,320948.0
490,0,0,0,1350.5,0.0,0.600222222,7.5,7.901747519,8.412054873,7.901747519,0.0,7295401,10.0,0,Auburn,WA 98092,297484.6263186567,352629.1462301587
491,25,25,0,1235.0,0.0,0.070424543,7.5,7.812378206,10.46521539,7.812378206,0.0,6100900,10.0,61750,Auburn,WA 98092,297484.6263186567,352629.1462301587
492,72,32,1,690.0,0.0,0.130681818,4.0,6.538139824,8.571870753,6.538139824,0.0,476100,2.0,49680,Renton,WA 98056,383432.0808217949,411257.8726360656
493,36,14,1,928.0,0.0,0.031846259,3.75,7.239214974,10.68535507,7.239214974,0.0,1937664,1.5,50112,Vashon,WA 98070,471496.0,471496.0
494,20,20,0,820.0,0.0,0.420944559,6.25,7.403061091,8.267962305,7.403061091,0.0,2689600,6.75,32800,Issaquah,WA 98029,604410.8557,624102.6253971428
495,23,23,0,1075.0,0.0,0.31585133,7.5,7.673688129,8.82585367,7.673688129,0.0,4622500,10.0,49450,Kent,WA 98031,481139.1425712329,736617.6659482758
496,26,26,0,1145.0,0.0,0.204958382,7.5,7.736743682,9.32134493,7.736743682,0.0,5244100,10.0,59540,Renton,WA 98058,383432.0808217949,361347.7168918919
497,15,15,0,3550.0,0.363380282,0.322727273,8.5,8.174984533,9.305741457,7.723562472,7.163172391,12602500,14.0,53250,Bellevue,WA 98006,868105.2200754544,790341.2827380953
498,28,28,0,930.0,0.0,0.123178808,4.0,6.836259277,8.929435284,6.836259277,0.0,864900,2.0,26040,SeaTac,WA 98168,254070.79166666666,267816.9281381818
499,27,14,1,2090.0,0.358851675,0.217255717,6.75,7.645397699,9.171703488,7.201170883,6.621405652,4368100,8.25,56430,Federal Way,WA 98023,294767.48545,292141.0063970149
500,2,2,1,1695.0,0.103244838,0.336376265,7.5,8.128880142,9.21820933,8.019941688,5.860786223,11492100,10.5,6780,Newcastle,WA 98059,681680.0357142857,502068.15179130435
501,27,27,0,1115.0,0.0,0.246327184,6.25,7.710205194,9.110961928,7.710205194,0.0,4972900,6.75,60210,Bellevue,WA 98007,868105.2200754544,657883.3333321429
502,3,3,0,1505.0,0.0,1.634093377,6.75,8.010027528,7.519149958,8.010027528,0.0,9060100,8.25,9030,Sammamish,WA 98075,716445.2950143885,782580.4912328571
503,64,9,1,1240.0,0.302419355,0.450909091,7.0,7.816416984,8.612685173,7.456454555,6.621405652,6150400,9.0,158720,Seattle,WA 98199,570515.8814716863,773926.1244719297
504,21,21,0,960.0,0.0,0.265596901,6.5,7.560601163,8.885994315,7.560601163,0.0,3686400,7.5,40320,Federal Way,WA 98003,294767.48545,297147.36842105264
505,40,40,0,1385.0,0.0,0.205185185,7.25,7.926963545,9.510519036,7.926963545,0.0,7672900,9.0,110800,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
506,63,15,1,1150.0,0.0,0.136094675,5.5,7.048386409,9.042040057,7.048386409,0.0,1322500,4.5,72450,Seattle,WA 98178,570515.8814716863,264132.760415
507,68,25,1,1066.666667,0.0,0.290909091,6.0,7.378383713,8.612685173,7.378383713,0.0,2560000,4.0,108800,Seattle,WA 98117,570515.8814716863,561530.210114151
508,11,11,0,2200.0,0.0,0.264661654,8.25,8.389587067,9.718723014,8.389587067,0.0,19360000,13.0,48400,Sammamish,WA 98075,716445.2950143885,782580.4912328571
509,14,14,0,635.0,0.125984252,1.080851064,6.0,7.147559271,7.069874128,7.01301579,5.081404365,1612900,6.0,17780,Seattle,WA 98103,570515.8814716863,585021.7971639343
510,71,12,1,1240.0,0.193548387,0.045854597,4.0,7.123672785,10.20518347,6.908754779,5.484796933,1537600,2.0,88040,Vashon,WA 98070,471496.0,471496.0
511,45,0,1,1120.0,0.0,0.20637553,6.5,7.021976423,8.599326021,7.021976423,0.0,1254400,6.0,50400,Covington,WA 98042,309410.29411764705,335536.09890128206
512,26,14,1,1300.0,0.0,0.348292029,6.5,7.863651265,8.918114659,7.863651265,0.0,6760000,7.5,67600,Bothell,WA 98011,484731.0227272727,488051.54761904763
513,93,93,0,1920.0,0.447916667,0.397268777,6.25,7.560601163,8.483429561,6.966967139,6.758094504,3686400,6.75,178560,Seattle,WA 98133,570515.8814716863,378643.3288893333
514,59,5,1,1500.0,0.333333333,0.129310345,6.75,7.313886832,9.35884658,6.908754779,6.216606101,2250000,7.0,88500,Kenmore,WA 98028,444443.133332,443865.81699215685
515,45,45,0,1266.666667,0.242105263,0.040764659,6.25,7.550135342,10.74957039,7.273092596,6.133398043,3610000,6.75,85500,Woodinville,WA 98072,627221.0372340425,586174.3636363636
516,12,12,0,1115.0,0.0,0.373534338,7.5,7.710205194,8.694669697,7.710205194,0.0,4972900,10.0,26760,Covington,WA 98042,309410.29411764705,335536.09890128206
517,67,2,1,1580.0,0.284810127,0.29588015,6.75,7.365812837,8.58316818,7.030857476,6.11146734,2496400,7.0,105860,Seattle,WA 98144,570515.8814716863,566322.6056338028
518,95,80,1,620.0,0.0,0.180232558,5.0,6.836259277,8.548885638,6.836259277,0.0,864900,3.0,88350,Seattle,WA 98106,570515.8814716863,299646.54088113207
519,41,41,0,1090.0,0.0,0.126157407,5.0,6.994849986,9.064273596,6.994849986,0.0,1188100,3.0,44690,Burien,WA 98166,355809.0060765625,422240.16439999995
520,32,32,0,1820.0,0.302197802,0.441801189,9.0,8.200013648,9.016755623,7.840312983,7.003974137,13249600,15.0,116480,Bellevue,WA 98008,868105.2200754544,599919.4444444445
521,27,27,0,2090.0,0.349282297,0.192911205,6.5,7.645397699,9.290536914,7.215975003,6.59441346,4368100,7.5,56430,Federal Way,WA 98003,294767.48545,297147.36842105264
522,52,0,1,2090.0,0.349282297,0.273560209,6.5,7.645397699,8.941283764,7.215975003,6.59441346,4368100,7.5,108680,Shoreline,WA 98133,432730.11461999995,378643.3288893333
523,31,5,1,2570.0,0.233463035,0.090175439,6.0,7.852050207,10.25769445,7.586296307,6.398594935,6604900,6.0,79670,Redmond,WA 98052,667572.7466631016,643045.2409467289
524,8,8,0,685.0,0.197080292,1.500547645,7.25,7.22329568,6.817830571,7.003974137,5.602118821,1876900,9.75,10960,Seattle,WA 98116,570515.8814716863,614958.0922625
525,16,8,1,825.0,0.0,0.119426752,6.5,7.409136444,9.533654997,7.409136444,0.0,2722500,7.5,26400,Carnation,WA 98014,418696.8333333333,418696.8333333333
526,27,14,1,910.0,0.0,0.090949978,7.5,7.50714108,9.904087373,7.50714108,0.0,3312400,10.0,49140,Sammamish,WA 98075,716445.2950143885,782580.4912328571
527,52,11,1,2130.0,0.483568075,0.242045455,6.5,7.664346632,9.08262063,7.003974137,6.938284484,4536900,6.0,110760,Kent,WA 98032,481139.1425712329,275160.14285714284
528,60,35,1,1490.0,0.0,0.165647582,5.0,7.307202315,9.104535313,7.307202315,0.0,2220100,3.0,89400,Seattle,WA 98168,570515.8814716863,267816.9281381818
529,46,46,0,2000.0,0.35,0.264550265,5.75,7.601402335,8.930758736,7.170888479,6.552507887,4000000,5.25,92000,Renton,WA 98058,383432.0808217949,361347.7168918919
530,14,14,0,1115.0,0.0,0.41697831,6.5,7.710205194,8.584664907,7.710205194,0.0,4972900,7.5,31220,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
531,19,19,0,900.0,0.0,0.171428571,6.25,7.496097345,9.25922577,7.496097345,0.0,3240000,6.75,34200,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
532,28,28,0,2560.0,0.0,0.011809371,6.0,7.848153086,12.28662907,7.848153086,0.0,6553600,6.0,71680,Auburn,WA 98092,297484.6263186567,352629.1462301587
533,28,28,0,590.0,0.0,0.122533749,6.25,7.074116816,9.172742342,7.074116816,0.0,1392400,6.75,33040,Kenmore,WA 98028,444443.133332,443865.81699215685
534,10,10,1,506.6666667,0.0,1.220883534,6.25,7.327123292,7.127693699,7.327123292,0.0,2310400,6.75,15200,Seattle,WA 98103,570515.8814716863,585021.7971639343
535,10,10,1,1400.0,0.0,0.329644455,7.5,7.937731775,9.047233034,7.937731775,0.0,7840000,10.0,28000,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
536,37,37,0,5700.0,0.5,0.285,9.75,8.648396877,9.903537551,7.955425089,7.955425089,32490000,16.5,210900,Bellevue,WA 98006,868105.2200754544,790341.2827380953
537,41,41,0,3100.0,0.464516129,0.309566607,8.75,8.039479919,9.211839248,7.41517511,7.273092596,9610000,13.75,127100,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
538,44,44,0,2025.0,0.35308642,0.111968151,10.0,8.306719043,10.49604062,7.871311203,7.26612878,16402500,18.0,178200,Issaquah,WA 98027,604410.8557,587123.0243902439
539,24,5,1,1595.0,0.0,0.219018194,7.5,8.068089626,9.586445325,8.068089626,0.0,10176100,10.0,76560,Woodinville,WA 98077,627221.0372340425,685107.3717948718
540,35,35,0,1960.0,0.316326531,0.210752688,6.75,7.581209826,9.1378772,7.201170883,6.431331082,3841600,7.0,68600,North Bend,WA 98045,404148.135415625,404148.135415625
541,36,36,0,1550.0,0.303225806,0.31124498,5.5,7.346655163,8.513385953,6.985641818,6.154858094,2402500,4.5,55800,Seattle,WA 98133,570515.8814716863,378643.3288893333
542,61,31,1,800.0,0.0,0.123076923,4.0,6.685860947,8.77971129,6.685860947,0.0,640000,2.0,48800,Shoreline,WA 98133,432730.11461999995,378643.3288893333
543,57,13,1,2010.0,0.333333333,0.233043478,6.75,7.60638739,9.062536177,7.201170883,6.508769137,4040100,7.0,114570,Shoreline,WA 98133,432730.11461999995,378643.3288893333
544,24,5,1,1140.0,0.0,0.003555816,5.0,7.732369222,13.37110294,7.732369222,0.0,5198400,4.0,54720,Vashon,WA 98070,471496.0,471496.0
545,6,6,0,1995.0,0.0,0.757546991,8.5,8.291797105,8.569406063,8.291797105,0.0,15920100,14.0,23940,Bellevue,WA 98006,868105.2200754544,790341.2827380953
546,46,46,0,1090.0,0.0,0.113541667,5.5,6.994849986,9.169622539,6.994849986,0.0,1188100,4.5,50140,Covington,WA 98042,309410.29411764705,335536.09890128206
547,16,8,1,1670.0,0.260479042,0.272697583,7.5,8.114025442,9.41319958,7.812378206,6.769641977,11155600,10.0,53440,Seattle,WA 98126,570515.8814716863,427857.9768181818
548,72,32,1,1330.0,0.0,0.224434695,7.0,7.193685818,8.687273462,7.193685818,0.0,1768900,8.0,95760,Renton,WA 98056,383432.0808217949,411257.8726360656
549,18,18,0,1397.5,0.0,0.18508708,9.0,7.935945103,9.622582464,7.935945103,0.0,7812025,15.0,50310,Duvall,WA 98019,388269.8245605263,388269.8245605263
550,1,1,1,1315.0,0.365019011,0.835185773,9.0,7.875119281,8.055157732,7.421177529,6.867974409,6916900,15.0,2630,Renton,WA 98056,383432.0808217949,411257.8726360656
551,9,9,0,415.0,0.0,0.4467169,4.5,6.722629795,7.527793988,6.722629795,0.0,688900,3.0,7470,Seattle,WA 98144,570515.8814716863,566322.6056338028
552,95,13,1,1880.0,0.5,0.248677249,4.0,7.539558829,8.930758736,6.84694314,6.84694314,3534400,2.0,178600,Seattle,WA 98126,570515.8814716863,427857.9768181818
553,19,19,0,1665.0,0.0,0.364213059,7.75,8.111027838,9.120853205,8.111027838,0.0,11088900,11.0,63270,Kirkland,WA 98033,624274.5115604027,785812.8133802817
554,95,29,1,1430.0,0.244755245,0.286,5.0,7.26612878,8.517393171,6.985641818,5.860786223,2044900,3.0,135850,Seattle,WA 98115,570515.8814716863,615531.1620875
555,17,17,0,1540.0,0.0,0.086931979,7.5,8.033009499,10.47534242,8.033009499,0.0,9486400,10.0,52360,Redmond,WA 98053,667572.7466631016,700378.28555875
556,8,8,0,1151.5,0.0,0.601934135,7.5,7.742402022,8.249836485,7.742402022,0.0,5303809,10.0,18424,Auburn,WA 98092,297484.6263186567,352629.1462301587
557,109,109,0,3240.0,0.362139918,0.514122501,10.25,8.488999457,9.154193211,8.039479919,7.473637108,23619600,21.25,529740,Seattle,WA 98112,570515.8814716863,986127.6964285715
558,41,41,0,1010.0,0.0,0.101558572,5.0,6.918695219,9.204925739,6.918695219,0.0,1020100,3.0,41410,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
559,55,55,0,1960.0,0.341836735,0.225806452,7.25,7.581209826,9.068892008,7.163172391,6.508769137,3841600,9.0,107800,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
560,55,55,0,800.0,0.0,0.09039548,5.5,6.685860947,9.088285726,6.685860947,0.0,640000,4.5,44000,Federal Way,WA 98023,294767.48545,292141.0063970149
561,33,1,1,1780.0,0.280898876,0.17100586,5.75,7.484930283,9.250522162,7.155396302,6.216606101,3168400,5.25,58740,Renton,WA 98058,383432.0808217949,361347.7168918919
562,64,9,1,950.0,0.0,0.070500928,5.0,6.857514063,9.508665605,6.857514063,0.0,902500,3.0,60800,Shoreline,WA 98155,432730.11461999995,379124.2104378788
563,26,26,0,1013.333333,0.0,0.007121306,5.0,7.327123292,12.27113447,7.327123292,0.0,2310400,3.0,39520,Renton,WA 98059,383432.0808217949,502068.15179130435
564,19,19,0,2105.0,0.0,0.243944837,9.5,8.345455428,9.756089026,8.345455428,0.0,17724100,17.5,79990,Bellevue,WA 98006,868105.2200754544,790341.2827380953
565,8,8,0,705.0,0.191489362,1.137096774,6.0,7.252053952,7.123672785,7.03966035,5.602118821,1988100,6.0,11280,Seattle,WA 98136,570515.8814716863,550858.2215909091
566,48,48,1,2160.0,0.5,0.266042616,7.25,7.678326357,9.002085433,6.985641818,6.985641818,4665600,9.0,103680,Bellevue,WA 98006,868105.2200754544,790341.2827380953
567,11,11,0,2330.0,0.0,0.267846879,8.5,8.446985296,9.764168012,8.446985296,0.0,21715600,14.0,51260,Bellevue,WA 98006,868105.2200754544,790341.2827380953
568,57,13,1,2460.0,0.0,0.055366748,7.25,7.80832305,10.70171521,7.80832305,0.0,6051600,9.0,140220,Bellevue,WA 98007,868105.2200754544,657883.3333321429
569,65,16,1,1370.0,0.0,0.161195435,6.0,7.22329568,9.047821442,7.22329568,0.0,1876900,4.0,89050,Shoreline,WA 98155,432730.11461999995,379124.2104378788
570,36,36,0,1790.0,0.368715084,0.065264156,5.75,7.490529402,10.21931967,7.030857476,6.49375384,3204100,5.25,64440,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
571,63,20,1,1685.0,0.050445104,0.172070462,6.5,8.122964715,9.882570304,8.07121854,5.141663557,11356900,7.5,212310,Shoreline,WA 98133,432730.11461999995,378643.3288893333
572,32,32,0,1850.0,0.0,0.356626506,7.0,8.216358332,9.247250726,8.216358332,0.0,13690000,9.0,118400,SeaTac,WA 98188,254070.79166666666,275761.05555555556
573,86,86,0,1480.0,0.493243243,0.296,6.0,7.300472814,8.517393171,6.621405652,6.59441346,2190400,6.0,127280,Seattle,WA 98117,570515.8814716863,561530.210114151
574,9,9,0,1245.0,0.309236948,0.695142379,7.5,7.820439515,8.183955717,7.450660796,6.647688374,6200100,10.5,22410,Issaquah,WA 98027,604410.8557,587123.0243902439
575,13,13,0,1995.0,0.0,0.401489233,9.5,8.291797105,9.204221691,8.291797105,0.0,15920100,17.5,51870,Newcastle,WA 98059,681680.0357142857,502068.15179130435
576,86,86,0,700.0,0.095238095,0.170731707,5.75,6.957497371,8.724369949,6.857514063,4.615120517,1102500,5.25,90300,Seattle,WA 98116,570515.8814716863,614958.0922625
577,48,48,0,3160.0,0.424050633,0.246412976,6.5,8.058643712,9.45915167,7.50714108,7.201170883,9985600,7.5,151680,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
578,38,38,0,1875.0,0.0,0.340136054,8.0,8.22977775,9.308011399,8.22977775,0.0,14062500,12.0,142500,Sammamish,WA 98074,716445.2950143885,648637.487615493
579,97,97,0,920.0,0.0,0.424256398,6.5,7.518064181,8.375168691,7.518064181,0.0,3385600,6.0,178480,Seattle,WA 98112,570515.8814716863,986127.6964285715
580,57,13,1,2020.0,0.396039604,0.236119229,6.0,7.611347717,9.05438807,7.107425474,6.685860947,4080400,6.0,115140,Seattle,WA 98125,570515.8814716863,450881.6901408451
